ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
KLAC,False,0.011449598876725262,0.00185828479092295,True,1.7711501649628885,False,0.026556408455820087,0.030196444735282824,0.8794548063067318,1238.91,934.7615020996094,True,32.53755072467462,895947.5,True
IESC,False,0.009883701199899703,-0.00017752203501777012,True,0.6124906715052898,False,0.06468226998555769,0.05545514235094421,1.1663890352353659,470.84,303.70295,True,55.03306767352769,168716.15,False
INSP,False,0.008428747978957565,0.0008225012463635178,True,0.1820483179443656,False,0.06018704933247656,0.05611536132575652,1.0725592406521878,140.07,121.07075,True,15.692683823301646,1726666.55,True
JLL,False,0.00503075127795387,0.00023446771242081055,True,0.47657999092758163,False,0.021034524384355293,0.029072152586906697,0.7235282740579956,331.36,269.7249,True,22.851097544201536,321313.3,False
KAI,False,0.004812391295289665,-0.0015893850439462223,True,0.40697112922343026,False,0.05961716262027883,0.03544513226992927,1.6819562744545458,292.03,314.5436,False,-7.157545090728301,132255.25,False
JNUG,False,0.00462165810749871,-0.0004954534387149804,True,0.2726554383295044,False,0.09185869508162302,0.076395468274617,1.2024102627582662,190.51,101.38339999999998,True,87.91044687789129,291570.5,False
ICLR,False,0.0036942585567156824,-0.000601285076610733,True,0.2707092582566324,False,0.03193263746906275,0.04375588003670294,0.7297907719437314,185.86,163.79895,True,13.468370828994946,1015086.9,True
IBP,False,0.0035913455341371166,0.00019339516309940157,True,0.39219186701590597,False,0.07061464137104169,0.03803695485586879,1.856474621552057,283.58,212.324,True,33.560030896177516,310284.5,False
IRTC,False,0.003231536663885299,4.602318226210174e-05,True,0.2751137710531322,False,0.054417822126820184,0.04441186332053179,1.2252992344426719,172.37,148.0085,True,16.45952766226264,492342.75,False
KEYS,False,0.00312919353776846,0.0003343915337986542,True,0.2896589063345966,False,0.02208854215621777,0.02846213080323427,0.7760677620702859,212.78,164.13395,True,29.63801821621914,1368507.65,True
JAZZ,False,0.0027184117200103556,0.001199586251206304,True,0.25831516410834227,False,0.030823786142935128,0.0330707186432895,0.9320567380288755,164.97,125.76304999999998,True,31.175253780820377,1608998.4,True
ICUI,False,0.002631435898996789,0.0006866234687987269,True,0.21721125565197033,False,0.03347110237820989,0.03418304842179578,0.9791725408804693,147.59,132.5206,True,11.37136415017741,249352.05,False
IWO,False,0.0022163647134805613,-0.00040141945808923416,True,0.48013579361711467,False,0.021319220188972598,0.021358402300789302,0.998165494250698,334.44,290.90794999999997,True,14.96420087522532,442894.1,False
IDCC,False,0.0018929049822217527,0.0001334717358471744,True,0.523493173736812,False,0.03505307324663771,0.03933963589828958,0.8910370532474032,359.88,267.98645,True,34.2903717706623,282719.0,False
IQV,False,0.0018694407136619392,0.001164657486208251,True,0.3365720891438271,False,0.024627669118966487,0.025927790253934695,0.9498560763476206,222.92,180.94304999999997,True,23.198984431841964,1452489.25,True
