ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
NVR,False,0.03510770317249619,-0.032207835074733585,True,10.985367067121263,False,0.02398602414326586,0.018850731606518168,1.2724187391736044,7504.37,7511.6356,False,-0.09672460682197404,19418.9,False
NXPI,False,0.006280661621987296,-0.0009574408945717424,True,0.33243885157523645,False,0.030895224889505135,0.036171940751181034,0.8541212953439992,230.78,210.42325004882812,True,9.674192346353427,3439935.2,True
NUGT,False,0.003563667809522003,-0.0002995267490117274,True,0.25430574049956833,False,0.07941227411812264,0.0708212049050569,1.121306453689724,173.21,97.63945,True,77.39755805670762,823606.9,True
MU,False,0.0034829831146482373,0.0017011431477618859,True,0.3771541971167792,False,0.043720511589205945,0.04258395998627146,1.0266896644487948,258.4599914550781,142.91677500305175,True,80.84650416269128,18003724.35,True
ODFL,False,0.003206632416258826,-0.00010936127090022054,True,0.22626842063333466,False,0.06550343249427905,0.0364531093163864,1.7969230532780354,157.32,152.90526766357422,True,2.887233647266596,2805240.8,True
OLMA,False,0.003193033685917872,0.00032481990793147377,True,0.04144046591258286,False,0.10495436766623203,0.11460700142823081,0.9157762297092866,30.68,7.455875,True,311.4875852934766,8370423.65,True
NVMI,False,0.0029956135615311717,-0.0007600821944366422,True,0.4577766721784047,False,0.027924618463100747,0.04061398072641685,0.6875617204628635,334.83,256.9957,True,30.286226578888286,301279.7,False
MTZ,False,0.002724320490733008,-0.0004596911787023129,True,0.3129691684104245,False,0.04978146853146847,0.04154647049242815,1.1982117359533861,228.8,169.6324,True,34.87989322794467,805760.35,True
PAC,False,0.0026967365725489747,-0.000815233318587719,True,0.3475175229371223,False,0.037876602233854126,0.026871122736157504,1.4095653019696033,242.63,221.4366,True,9.570865882153168,96106.4,False
NPO,False,0.0026652426801140614,-0.00046588338029015586,True,0.3260949092026515,False,0.04354258660718349,0.03180848543566385,1.3688984562076414,219.67,198.69639999999998,True,10.555601409990324,173162.0,False
MUSA,False,0.002580290111887569,-0.0008368382566947876,True,0.5634703463615213,False,0.02484649065989593,0.0301347668592598,0.8245124568554978,385.97,416.62270000000007,False,-7.357424355417996,241417.95,False
NAIL,False,0.0024752676259256054,-0.0007446561320297902,True,0.09287522498134301,False,0.0872538513060951,0.06734387432297624,1.2956464442130562,59.72,62.417699999999996,False,-4.322011224380262,1132030.55,True
NUTX,False,0.0022953534562063296,0.0007290737371510674,True,0.1684396903671403,False,0.0849997166657222,0.1090323242464061,0.7795827269867994,176.47,107.84025,True,63.64019927624427,219785.9,False
ONTO,False,0.0021583905809336923,-4.3783745883468465e-05,True,0.20948506709199724,False,0.052444022094197205,0.047070072532623755,1.1141691370424132,168.37,118.0337,True,42.64570203255511,762008.25,True
NEGG,False,0.001965531257298582,0.001285229318135072,True,0.11103469468385548,False,0.07814717967874493,0.10702041451186062,0.7302081573425808,66.925,34.709681,True,92.81364181941052,200455.1,False
OC,False,0.001957167440552674,-0.001493077543474685,True,0.16570333191881648,False,0.04837227414330218,0.03332800201313636,1.4514003607007724,115.56,136.8518,False,-15.558290062680936,1939342.1,True
NOVT,False,0.001845426908253901,0.00015077077500462536,True,0.16631791509972343,False,0.03227640243394187,0.037631837203232085,0.8576887240352365,119.97,120.36475,False,-0.32796146712389396,584306.1,True
ORCL,False,0.0017930851584232685,-0.0023112817370600953,True,0.31731540646116885,False,0.03470696381328183,0.04243539045115538,0.8178778006822103,223.01,256.3884331512451,False,-13.018696959528974,25567415.8,True
NHC,False,0.00162323889377648,0.00029227012600041607,True,0.199432242204305,False,0.020294792978297973,0.02771287097823786,0.7323237276366965,135.01,108.2158,True,24.759970355530324,69758.8,False
PATK,False,0.0015585259494129405,-1.0724994778003506e-05,True,0.1583575996136906,False,0.060238324717427495,0.033763612833517136,1.7841196383352944,114.13,96.10395,True,18.756825291780398,264071.75,False
NUE,False,0.0015221635517176995,0.00057783828919334,True,0.2333806464829746,False,0.036968295502951304,0.02771510776619652,1.3338680049456884,164.33,133.73590000000002,True,22.87650511194077,1400451.5,True
