ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
GDXU,False,0.006707271893915302,-0.0012147586688782152,True,0.32752893662476773,False,0.1192177174495445,0.107548219886481,1.1085047951084719,223.96,108.94165,True,105.57794011748491,659587.1,True
GS,False,0.006520869757702228,0.0007455340221048132,True,1.2462774643292511,False,0.031403108272232576,0.02301003730420321,1.364756947460325,889.24,689.0046501464843,True,29.061538236490136,2099153.7,True
HCA,False,0.005646750833441846,0.0027267761992041234,True,0.7437773452933172,False,0.0465299852793718,0.024408152046256248,1.906329704567234,468.73,390.32845000000003,True,20.086045482977212,1377469.7,True
GRAL,False,0.005583901935926058,0.0015044973658000212,True,0.16153294604837648,False,0.07526994996049524,0.09114740180238703,0.8258046688339504,94.925,48.663500000000006,True,95.06406238762108,1209996.75,True
HIFS,False,0.0048021640023765445,2.229018965497443e-05,True,0.42861323695108217,False,0.04828180909706335,0.048999421044428663,0.9853546851764914,310.21,260.666025,True,19.006686813135687,51311.65,False
GGLL,False,0.004626246097434161,0.0011346532115630026,True,0.15496275918582364,False,0.04147098909657323,0.0583385002006971,0.7108682765909996,102.72,49.77325,True,106.37591477349781,2899943.9,True
GHC,False,0.0033403974340304884,-0.0029673861571252896,True,1.6191340230322364,False,0.034451467268623,0.029536212734865747,1.1664145155602528,1107.5,1001.4314999999999,True,10.591687998629972,19151.95,False
GOOX,False,0.003183734080265021,0.0007936909228059623,True,0.10850319729583402,False,0.035976778722829755,0.05619557191709936,0.6402066478814967,74.07,34.9713465,True,111.80196764800003,265598.2,False
HOV,False,0.0030359166240664973,-0.00046254831531145627,True,0.19254013081841995,False,0.048225116834045886,0.06302067895245615,0.7652268689524547,100.57,116.28154999999998,False,-13.511644796616483,127882.5,False
GLL,False,0.0027829421190663814,0.00017011930392354553,True,0.04003570435622412,False,0.02865540044085236,0.02610467410360734,1.0977114798338947,27.22,17.021509,True,59.91531655624658,1545496.75,True
GKOS,False,0.0026475307032800097,0.00043904541692968977,True,0.15553344356809437,False,0.03219278881530537,0.04146117337823477,0.776456288914513,108.72,93.7043,True,16.024558104590714,1012296.3,True
H,False,0.0025883776935538613,0.0004313424005202572,True,0.24055078359355564,False,0.02274783507819575,0.02574891282562918,0.8834483705095966,154.74,137.6055,True,12.451900541766147,783346.95,True
HLT,False,0.0024231557621655487,0.00033577076380272115,True,0.4170824858426374,False,0.015632489031449356,0.019579352813575607,0.7984170457672308,271.23,256.0066,True,5.946487317123861,1533863.45,True
FSLR,False,0.002350665679239041,0.001506463676572547,True,0.3993620041264871,False,0.05701102085955073,0.04080057787222627,1.3973091517990293,262.23,185.24307499999998,True,41.5599476525641,1836387.95,True
FTAI,False,0.0019288607064982654,-0.0005257051765644551,True,0.25350092919123784,False,0.039120879120879144,0.04673174147760877,0.8371371980567784,182.0,135.87805,True,33.94363548785104,997166.1,True
FXP,False,0.0018882247092421682,0.00017996090310036533,True,0.025863708863167446,False,0.012772551189817297,0.01763779101149355,0.7241582112802079,18.07,11.059372000000002,True,63.39083268019194,13593.6,False
GEHC,False,0.0014588471576481054,2.3775372459770493e-05,True,0.11704883009701635,False,0.027938913223629683,0.02837613467964204,0.9845919304743773,84.47,74.59909999999999,True,13.231929071530368,4212061.3,True
GPI,False,0.0014067336507551157,-0.002271212740357031,True,0.5868391401688641,False,0.02870374779751418,0.02510406584063369,1.143390396588827,419.98,426.6777,False,-1.5697328451897086,191114.5,False
GDXJ,False,0.0013412739943890503,-6.47892438026262e-05,True,0.1599086904988367,False,0.04499954910271448,0.038734149649346725,1.1617538918522103,110.89,75.56535,True,46.7471532918196,5010642.55,True
HRI,False,0.0012927364273213565,0.0004265639502770053,True,0.19647638976280019,False,0.06085974353863529,0.047828586483123846,1.2724554082339323,150.51,128.10309999999998,True,17.49130192790027,391079.1,False
GCT,False,0.0012192843410493222,0.00016048112938571503,True,0.05428818098011385,False,0.05596349413298567,0.051688136962047736,1.082714476129738,38.35,22.963525,True,67.00397695911234,636809.3,True
HAE,False,0.0011641480544641776,0.001007957727773697,True,0.11903890896852455,False,0.04864616796695726,0.02846350525061876,1.709071582668117,87.16,64.0117,True,36.16260777326643,863001.75,True
