ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
SMX,True,0.02795807397535451,0.00336726301106183,True,0.2127783352967698,True,0.21148325358851672,0.42937382410056574,0.49253876626392623,146.3,7.830972455000001,True,1768.2226357032946,4067378.65,True
SAIA,False,0.010214433000303606,-0.00021344932889091138,True,0.5061011969690359,False,0.07684349675268695,0.046219760080072045,1.662568057894756,347.98,303.084275,True,14.812950952338255,503689.35,True
SITM,False,0.005208640214413698,0.0025140239319911247,True,0.5626960815355398,False,0.04989494817369371,0.05386728804539696,0.9262569174012335,385.6099853515625,232.98218875732422,True,65.51049992633402,389441.0,False
SATS,False,0.004683328178246144,4.306833696729001e-05,True,0.15122823857934464,False,0.08828620888632435,0.05169602226209337,1.7077950105855844,103.98,43.244775,True,140.44523297901307,5561478.2,True
SMH,False,0.003484060185176998,0.00034657831086877674,True,0.5440900562851783,False,0.02314889067094351,0.027631233957282612,0.8377798366417973,374.1,280.73625,True,33.25674899483057,7900865.65,True
SOXX,False,0.003411378559081165,0.0003405764338499408,True,0.4600695201943074,False,0.021464925868555057,0.029633574785119642,0.7243448022792568,316.33,239.26515,True,32.20897401899106,6485118.35,True
STX,False,0.0032069974465582475,0.001556689013255879,True,0.43474846197478073,False,0.06749297470895227,0.05615039234612244,1.2020036172305235,298.92,160.53997500000003,True,86.19661551585513,3233553.75,True
SLAB,False,0.0031521746026048573,-0.00017815580741042014,True,0.21212385648006746,False,0.0462111758656154,0.0344415904656545,1.341725955184841,145.85,128.197875,True,13.769436505870303,260690.8,False
SAIC,False,0.002803284828363447,-0.0003851481810089574,True,0.1463996393094521,False,0.04475461951122586,0.030011738684625644,1.4912371449559727,100.66,107.29610000000001,False,-6.184847352326894,694061.1,True
SN,False,0.0025305166686848367,0.00019121387064050893,True,0.16473959015082099,False,0.0422883376004237,0.042135453047572796,1.003628406526881,113.27,97.9142,True,15.682914224903023,2006575.25,True
SNDK,False,0.0023638570312332747,0.0037456780109523273,False,0.3386709716828832,False,0.08146525809499269,0.10959464647438437,0.7433324593463023,232.86,84.6217,True,175.17764355951252,15178941.2,True
RY,False,0.0020314224727311196,0.0003216439841088947,True,0.24017918175603936,False,0.01622865447499096,0.015186007403096516,1.068658406664667,165.14,133.03055,True,24.136899381382683,1237907.35,True
SEZL,False,0.0019578634014568563,-0.0008354620608818302,True,0.10400395596084762,False,0.08779751083764514,0.06154546014245772,1.4265473137161127,71.51,109.146225,False,-34.48238819070472,834918.15,True
SANM,False,0.001917389186487829,0.0012860628662991738,True,0.24606949110636006,False,0.04728411844671671,0.05266291703543623,0.8978636412202502,169.19,107.34936250000001,True,57.60689775870813,663271.4,True
SNPS,False,0.0018370245632745462,-0.0005548561863720796,True,0.6920459007810114,False,0.035243679465355233,0.03182895334915935,1.1072836445087213,475.83,488.32500008544923,False,-2.558746753343122,2357897.55,True
STRO,False,0.0016700728267925748,0.00014308960930328098,True,0.013089576334045987,False,0.10461111111111106,0.10057666672287391,1.040113124839915,9.0,1.127261,True,698.3954026618502,699844.75,True
STZ,False,0.0016431365771689848,-0.00022044972387704262,True,0.21599255348546326,False,0.033331088815568094,0.021946893305797476,1.5187155808864927,148.51,162.19035,False,-8.434749662973173,2342955.6,True
STT,False,0.0015803037721706578,0.00014268544513091738,True,0.1875009089983565,False,0.05344399627676079,0.02251793476234691,2.3733968874501987,128.92,104.53455,True,23.327646218403373,1636662.45,True
SOXL,False,0.0015392920406526313,6.2293039036086e-05,True,0.07221082944282035,False,0.06203423967774432,0.08963238956269119,0.6920962386521669,49.65,26.66375,True,86.20786648539682,108633835.15,True
SCCO,False,0.001483798035088476,0.00015082186938591876,True,0.20940413339732677,False,0.030213918599805538,0.030385526308923473,0.9943523206617113,143.98,105.26305,True,36.781140200668695,1158921.7,True
SMTC,False,0.0013228658743248728,0.00012325714198155373,True,0.11553732710851258,False,0.03354733131923472,0.06311981656706891,0.5314865147554493,79.44,50.340625,True,57.80495375256067,2012087.85,True
SNPX,False,0.0012778697050523757,0.00112038628950141,True,0.050903907965734393,False,0.06154285714285704,0.06061710953040196,1.0152720513997913,35.0,5.337764,True,555.7052728445843,81097.9,False
SRZN,False,0.0012627080970226158,0.000131274377380247,True,0.03483281702226682,False,0.11503131524008348,0.0774729120005,1.4847940043784735,23.95,11.181878999999999,True,114.18582690798212,120336.0,False
SF,False,0.001221916768185202,0.0003930623976364624,True,0.18905711418473756,False,0.032285560427725284,0.026942142541474534,1.1983293599618194,129.99,105.70635,True,22.97274477834115,702859.95,True
SIMO,False,0.0011610757862453348,-0.00032129536174770935,True,0.1392149162994313,False,0.03583263685750093,0.04130414682240733,0.8675312193608095,95.72,72.62145,True,31.80678711317386,346012.2,False
SPHB,False,0.001144780049611737,1.8935477604487142e-06,True,0.17535669095510273,False,0.023388902712117503,0.021669120086038374,1.0793655957994899,120.57,97.57305000000001,True,23.568956796984388,356575.85,False
SHOP,False,0.0011350211850381787,-0.00027158505926058355,True,0.24494960513111388,False,0.06424415152594701,0.04452450456102099,1.4428942479955094,168.42,126.34275,True,33.30404791727266,8297433.35,True
SKYY,False,0.0010690639525844723,-0.0002939218760050093,True,0.19714356356443707,False,0.018517152342309252,0.020927250352179756,0.8848344637106389,135.55,120.881375,True,12.134727124008982,264666.05,False
SNEX,False,0.0009702723520901653,-0.0004623992194792072,True,0.14113472082842474,False,0.03900453421269576,0.04021769981468351,0.9698350326453821,97.04,92.91685,True,4.4374620964873435,417224.45,False
SNA,False,0.0009573092064273999,-0.00017635804904228607,True,0.5067993077068516,False,0.020748435975434822,0.0184047213735617,1.1273431177958422,348.46,328.36005000000006,True,6.121314087995766,287657.4,False
SLV,False,0.0008254442926296944,0.00027935269540535826,True,0.08457470619109315,False,0.026139518266952072,0.02477724239121012,1.0549809318661396,57.95819854736328,36.75972449417114,True,57.6676630330935,34091709.2,True
SIVR,False,0.0008205792969526198,0.0002356588181838081,True,0.08554765332984278,False,0.030261815708942433,0.02628323443872882,1.1513733509278867,58.82,38.0082,True,54.75607895138417,2371659.2,True
SNCR,False,0.0007993939055066243,2.8661996080337284e-05,True,0.012478729438457174,True,0.006993006993007051,0.06125830701062344,0.11415606036572838,8.58,7.372825000000001,True,16.3733033131805,276625.05,False
SKYT,True,0.0007986688243426161,-5.230863244380682e-05,True,0.028171677065607865,True,0.042762003097573685,0.09271028247374494,0.4612433697382344,19.37,11.5184,True,68.16571746075846,1720531.7,True
SPHL,False,0.0007463424550980774,6.84802542827998e-05,True,0.006937475457044372,False,0.25607966457023057,0.17510035073999766,1.4624737385619355,4.77,0.816088035,True,484.49576460216076,202058.75,False
RRX,False,0.0007420435167541039,-0.00017785540748018348,True,0.22301729278473464,False,0.06739924351115174,0.04368504950547916,1.5428446178754645,153.34,136.08440000000002,True,12.680072072919435,908861.05,True
RUSHA,False,0.0007353419690552263,3.2058137418750346e-05,True,0.08508224617129892,False,0.06452991452991451,0.027720455796589362,2.327880717526083,58.5,52.84219999999999,True,10.70697283610449,600606.75,True
SNDR,False,0.0007262289104317915,4.467978497180481e-05,True,0.039166921186206495,False,0.036761975492016416,0.030644157072294183,1.199640616816099,26.93,23.6078,True,14.072467574276292,974736.0,True
RUSHB,False,0.0007128769819145878,-0.00013917632837286167,True,0.08711840248992829,False,0.08689482470784639,0.029431697516026638,2.952423137011685,59.9,54.99035,True,8.928202857410428,32382.4,False
RTX,False,0.0007001042048717272,6.671127442483743e-05,True,0.2541123085649461,False,0.038847298534798486,0.020532290996694114,1.892009934062071,174.72,150.54745003967287,True,16.05643267551664,4842662.6,True
SHOC,False,0.0006585770458232455,9.486567233249402e-05,True,0.10512384193609377,False,0.020892363032650917,0.0240875188581574,0.8673522231857258,72.28,53.6560065,True,34.70998815388917,17899.65,False
SKYW,False,0.0006578523799601542,-4.224049473828353e-05,True,0.15499512776880897,False,0.03453129398517413,0.028323444999004205,1.2191770452495514,106.57,100.884825,True,5.635312347521038,266285.1,False
SKYU,False,0.000649669350283009,-0.00017448420102986436,True,0.058546766147446805,True,0.0,0.007622325679066766,0.0,40.255,33.704478,True,19.435168228981325,536.45,False
SSB,False,0.000647873042822494,-0.00032904447121303616,True,0.13845862966679756,False,0.03686974789915971,0.02300100705456547,1.6029623316793618,95.2,92.8266,True,2.556810224655437,732985.55,True
STM,False,0.000614993142703553,-0.00020118485982463259,True,0.03827973879023226,False,0.020896656534954434,0.0253104879149251,0.8256125525984856,26.32,25.96875,True,1.3525872442839981,5943833.35,True
RVLV,False,0.0006096049854948535,0.0001335462604348819,True,0.04193027619006064,False,0.04249046132500872,0.048285706119239324,0.8799801170988467,28.83,21.75835,True,32.50085599321639,970516.15,True
SKE,False,0.000606481392705145,9.621526137449168e-05,True,0.035050976627834254,False,0.078838174273859,0.04853784650140541,1.624261889566449,24.1,14.966500000000002,True,61.02629205225001,646010.5,True
SOXQ,False,0.0006035467629953996,7.339473150602316e-05,True,0.08553310935613828,False,0.020914810406393418,0.029703583376055546,0.7041174171346991,58.81,43.869901500000005,True,34.05546397226353,844849.9,True
SERV,False,0.00060215568776386,-0.00016247005064118098,True,0.01777273586689355,False,0.06505728314238951,0.08356892876323137,0.7784865033595284,12.22,10.23315,True,19.415820153129793,7254383.65,True
SNV,False,0.00058335267451459,5.493083929638654e-05,True,0.07657402155416902,False,0.037321937321937386,0.026952439005620853,1.384733207787021,52.65,48.06015,True,9.550219880711985,862876.85,True
SLB,False,0.0005542901649534672,0.00012121732759220324,True,0.058074087002050696,False,0.04482844978712745,0.030256811970174192,1.4815985845209776,39.93,35.71209999999999,True,11.810842823580824,14825082.45,True
ST,False,0.0005505373730736119,2.8890445274921453e-05,True,0.052561920968046884,False,0.049252905368013314,0.03389750672550064,1.4529949287084591,36.14,28.871400000000005,True,25.175779491122686,1449277.95,True
SNBR,False,0.0005436990249477922,-3.615053992137286e-05,True,0.01236237764882121,False,0.09764705882352931,0.10073401894585277,0.969355336413384,8.5,7.623125,True,11.50282856440108,889881.15,True
SMTI,False,0.0005401358352563503,-0.0004142375731464193,True,0.03548729583896912,False,0.0606106557377049,0.07330519799151085,0.8268261651066539,24.4,29.425075000000003,False,-17.077526565352862,73566.7,False
SII,False,0.0005290144960151373,0.00019463900425578998,True,0.13492444405660514,False,0.05335561064999457,0.03437721581576681,1.5520631727693166,92.77,66.37004999999999,True,39.77690238292726,146076.95,False
SIXG,False,0.000526823907167704,-1.1388722902631206e-05,True,0.09835580377270677,False,0.01959291106297092,0.019780654818377187,0.9905087188907497,67.6265,53.73147,True,25.86013373540681,30733.05,False
SMBC,False,0.0005240856962329212,0.00021021225967101937,True,0.08848553601815087,False,0.039612097304405056,0.02150153071765002,1.8422919663058483,60.84,53.988575,True,12.69050905677731,47884.95,False
RS,False,0.000515709497432813,-0.00013061503427096055,True,0.42018994429658074,False,0.03464746806964103,0.02394668958454709,1.446858362084386,288.91,291.19440000000003,False,-0.7844931083839546,313453.6,False
SAP,False,0.0005070596678248116,-0.0014584846352493222,True,0.3576072254461364,False,0.01980640963071419,0.015440798203066592,1.2827322376883712,245.88,275.869,False,-10.870739372673278,1525631.5,True
SPSC,False,0.0004987418807156958,-0.0011569570156611851,True,0.12465639862123128,False,0.03488507758721264,0.030764606804624513,1.1339354280961829,85.71,120.150625,False,-28.664540862771215,442509.4,False
SFBS,False,0.0004932657057573806,-0.00032752745104410813,True,0.1102433206800762,False,0.05488126649076513,0.029427177957176736,1.8649857139080717,75.8,77.87010000000001,False,-2.6584016201340543,239836.25,False
SLVO,False,0.0004877715792586822,0.00012359041175059052,True,0.14592390592957807,False,0.018039945023018394,0.014993071612072067,1.2032187592896613,100.3329,84.89964,True,18.178239625044323,36653.1,False
SPHR,False,0.0004611643124920862,0.0008110616404869857,False,0.12589263638611342,False,0.03111945471349361,0.03989278663596432,0.780077235452854,86.56,47.722199999999994,True,81.3830879548722,772599.35,True
SAH,False,0.0004609461009376482,-0.0004805844133548145,True,0.09686286487194029,False,0.06546546546546546,0.030917705037926957,2.117410247143458,66.6,70.6272,False,-5.70205246703821,197181.6,False
SLP,False,0.00045050177207145713,9.192049439798268e-05,True,0.028797067934901173,False,0.0361111111111111,0.04342445612914744,0.8315846490676606,19.8,20.834274999999998,False,-4.964295613838243,424476.65,False
RRBI,False,0.00044635709873706516,0.00018030280169621272,True,0.107683581308085,False,0.04578606158833064,0.029880048239882183,1.532328904583829,74.04,60.323475,True,22.738287209084042,33255.3,False
SOGP,False,0.0004369666848439192,-0.0002062453186806989,True,0.02104512995040505,True,0.03144436765722184,0.08545062090760688,0.36798290431641134,14.47,8.025286000000001,True,80.30510065311066,28549.95,False
STOK,False,0.0004365307501073399,-1.4733218716624321e-05,True,0.04828612881198092,False,0.07464494437332156,0.06836657684359974,1.0918338729184094,33.09000015258789,17.808649989318848,True,85.80858275295651,848531.05,True
STRT,False,0.0004336968235819426,0.0002567199508960717,True,0.11492648021292376,False,0.03481650215135405,0.05265412847259491,0.6612302427429813,79.02,58.481825,True,35.11890232563706,54980.15,False
SPXL,False,0.00042695755584927394,5.325991912486829e-05,True,0.3286647177741902,False,0.032967519249491185,0.035671924127547786,0.9241867394540652,225.98,176.72495000000004,True,27.871022173156625,3957969.95,True
SMHX,False,0.0004260421419555904,-4.9210987733378715e-05,True,0.05930901580929941,False,0.017043044108379053,0.02790735207161048,0.6107008670921723,40.7791,32.031051000000005,True,27.311151919429655,139401.9,False
SGDJ,False,0.0004250520443682568,0.00015867010682136013,True,0.12539814128016055,False,0.037346323358849444,0.03351047591521701,1.1144671133092021,86.22,56.424569,True,52.80577508709017,44618.4,False
SFST,False,0.00042300878940977697,0.00032994518320999416,True,0.07952644821618161,False,0.04608632040965624,0.028963022330623218,1.5912124046849971,54.68,40.132125,True,36.24994938593458,40385.1,False
RSPT,False,0.0004147664788591251,-2.766465015714718e-05,True,0.06886571549078639,False,0.021961985216473134,0.019793498092142828,1.1095555274886506,47.35,40.229549999999996,True,17.699551697694858,688201.5,True
SNX,False,0.00041083513776444446,-0.00032198280336326557,True,0.22722050118533382,False,0.026691416501312088,0.022153979300347765,1.2048136427072087,156.23,137.22985,True,13.845493527829401,575275.75,True
SNSR,False,0.0004054086013572247,-0.00011856119551208174,True,0.05663699696030949,False,0.01694832558247039,0.016666385384014323,1.0169166974097752,38.9419,36.3924255,True,7.005508605080468,20519.15,False
SMR,False,0.00040349759374444234,-0.0009296212529792803,True,0.02955335456753494,False,0.0661909448818897,0.09189895339112804,0.7202578749746654,20.32,30.55325,False,-33.49316357506975,24106959.5,True
SRRK,False,0.0003956164902794773,0.00030205027491607596,True,0.06552060153875242,False,0.042397336293007695,0.05507970101707097,0.7697452148454363,45.05,33.9508,True,32.69201314843833,2047870.1,True
SDRL,False,0.00039477246102288116,3.288185846372867e-06,True,0.04835871256744768,False,0.05127819548872186,0.0477611056202993,1.0736392054317883,33.25,27.7401,True,19.862581605689943,725058.85,True
