ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
PNRG,False,0.007068250310679874,-0.0007984518966232349,True,0.268675280586488,False,0.03997268620653437,0.05648875384288963,0.7076220218578221,190.38,169.65810000000002,True,12.213917284232224,44579.65,False
PI,False,0.004728532233388521,-0.001281918596126408,True,0.25149621738685085,False,0.03514768476718682,0.053831844434458785,0.6529162271224004,155.06,137.705225,True,12.602844227588307,553455.85,True
PH,False,0.0038529224198044407,0.003252944059954277,True,1.2609198261607575,False,0.03482485240371095,0.019801455298306805,1.7587016650583644,889.25,707.4961999999999,True,25.68972101899629,689306.4,True
PWR,False,0.003605749870193089,0.001204397409108602,True,0.6802557836667203,False,0.037590056467839195,0.03603025746714702,1.0432913642683355,462.21,365.16049999999996,True,26.577217415355726,1039981.95,True
RGEN,False,0.003506953781748444,0.0008954971909745276,True,0.25025241809215826,False,0.027319902319902455,0.03678027290709769,0.7427868300191537,163.8,134.7179,True,21.58740597945783,783621.35,True
RDDT,False,0.003154006932780647,0.0005825187833867189,True,0.3407900316277708,False,0.04582896474202958,0.04964024293180232,0.9232220076962795,233.5399932861328,174.49264546508792,True,33.83944788255213,3769247.5,True
ROK,False,0.003038478998818748,0.0013667214852334058,True,0.5792592809376784,False,0.03095824293688917,0.02304454600896063,1.3434086713989237,410.23,323.4181,True,26.842004204464764,1056405.25,True
PVLA,False,0.002918794597297298,0.0010470049919916317,True,0.15041191706053644,False,0.03818321785989221,0.0728190280071521,0.5243576974982685,97.425,44.929275,True,116.84080145962739,259431.7,False
PEN,False,0.002420374797199723,0.0009558755977525587,True,0.4289936932059293,False,0.04899858118586454,0.02971749184374911,1.6488128084123992,303.07,264.66665,True,14.510082777713018,490761.2,False
RH,False,0.002135820777742703,-0.0022096156585553013,True,0.23060038923601459,False,0.0590891744052919,0.053727389038104735,1.0997961275092758,157.22,200.6552,False,-21.646685458438164,883374.5,True
RGLD,False,0.002132732985399908,-0.0004949049028527577,True,0.29827770380017266,False,0.03563269983764682,0.02964128916644635,1.2021305698802967,209.42,176.46085,True,18.677882374475697,751747.35,True
RCL,False,0.002008669436935754,-0.0027987921526802443,True,0.3896018378963696,False,0.06947538213380434,0.03515399889943787,1.9763151934022303,260.38,277.41830000000004,False,-6.141736143578147,2327639.0,True
PHM,False,0.0018482913796867366,-0.0005103806752785172,True,0.18611627328465444,False,0.03408913213448005,0.025019051115889573,1.362526979004015,127.9,114.25949999999999,True,11.938175819078523,1604302.4,True
PIPR,False,0.0016530814841236683,-0.0010668278191515138,True,0.49152021539677193,False,0.04667067899545878,0.03134664505640731,1.4888572257565793,365.54,296.60434999999995,True,23.241618000545206,115652.05,False
PTCT,False,0.001625935182190996,0.0006243832196825953,True,0.12582858982425846,False,0.029419703103913723,0.03992559214514708,0.7368632880123649,74.1,55.753325000000004,True,32.90687147358473,2267942.0,True
PTN,False,0.001384543268539702,0.0004903962670728878,True,0.028592750845051872,False,0.11670569867291172,0.21499486203113513,0.5428301754300092,25.62,2.6529214999999997,True,865.7277835020752,91131.35,False
PNC,False,0.0013515841324601941,-0.0006344654096560425,True,0.2790792958632699,False,0.027733487945112864,0.02053230236548906,1.350724699619057,206.97,184.01465,True,12.474740462240375,1959441.25,True
PSCI,False,0.0013492157745983112,-0.0002349752585245444,True,0.22050454352565885,False,0.022561279932494356,0.010740098846747209,2.1006584999287377,155.4832,135.9857245,True,14.33788404752736,1725.35,False
PFSI,False,0.0013199353476706151,0.00022480249456042863,True,0.19691537774916226,False,0.031032903275059035,0.02356515663632614,1.3168978145989159,130.99,108.2035,True,21.058930626088813,335158.5,False
PVH,False,0.0013066390033189335,-0.00033527779906445684,True,0.12402873908017385,False,0.029988084204951682,0.03790865137866935,0.7910617527751342,75.53,75.90544999999999,False,-0.49462851481677506,917027.5,True
QDEL,False,0.001281248664672684,-0.000207265896924918,True,0.040021071423345385,False,0.05764889737801702,0.049230820381185536,1.1709920113386656,28.795,29.016474999999996,False,-0.7632732783702911,1221214.75,True
QCOM,False,0.0012253478601121047,3.8538884392602835e-05,True,0.25494027466665836,False,0.04493716041929635,0.023447837612123667,1.9164735427910702,182.21,158.1567897796631,True,15.208458804612036,8396671.05,True
REW,False,0.001214294270033773,0.0001021675149252083,True,0.016608378817366366,False,0.029648288973383997,0.03511644627128381,0.8442850037940384,10.52,8.494250999999998,True,23.848471160082283,52600.05,False
