ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
MDB,False,0.014306850243363724,0.0009436978052071875,True,0.597383648089853,False,0.041945672773215405,0.03781582316942065,1.1092095651413536,427.41,261.621475,True,63.36961635125713,3070986.05,True
LITE,False,0.013583497529757488,0.004237748698486026,True,0.4758044454850086,False,0.06248633879781407,0.08746268322576914,0.7144342763475122,366.0,126.70927499999999,True,188.8502045331725,5087086.0,True
MTD,False,0.013528007506036634,0.006857630531619918,True,2.1608744640688333,False,0.042059963723014626,0.0268491909609553,1.566526298098858,1405.85,1243.7984,True,13.028767362942428,147170.4,False
MELI,False,0.011772195606793953,-0.008206133525958781,True,3.0136357749383698,False,0.04084780766517991,0.03607204463035341,1.1323951299064388,1970.73,2272.2596500976565,False,-13.270034966501187,585806.95,True
MDGL,False,0.00859285332342087,0.004319918652029522,True,0.8735568269948346,True,0.016634387387550346,0.04266366039167588,0.3898959262950604,552.47,374.96655,True,47.33847592538589,331812.05,False
META,False,0.00655730831297853,-0.00464125231112111,True,0.9821055878202067,False,0.01709258148370323,0.02036051158166057,0.8394966607371064,650.13,671.1264747924804,False,-3.128542172169968,17910637.35,True
MOG.A,False,0.005695802673967755,0.00010731607995617154,True,0.3360892023588288,False,0.03398829431438137,0.029505053888497335,1.1519482202210736,239.2,189.8093,True,26.021222353172348,203217.4,False
LABU,False,0.005488573719132753,0.001911619770220175,True,0.24385782642415021,False,0.04746796068184643,0.06444424377246122,0.7365740972839343,160.74,80.52785,True,99.60796171759212,808197.95,True
MOD,False,0.005221356890611975,-8.524862817350546e-05,True,0.23724374076296112,False,0.10248370834870274,0.07521300222462353,1.3625796779476411,162.66,116.3224,True,39.83549170237202,1238587.3,True
LII,False,0.004400783869450757,-0.0027545138335809526,True,0.729993122521547,False,0.02383447348649612,0.030193550846244227,0.7893895490420891,505.78,555.7548,False,-8.992239023396664,481325.05,False
LAD,False,0.004373030425305091,-0.0009317436078298346,True,0.46655643190564683,False,0.05783481445728402,0.031058403524050225,1.8621309499214713,352.21,313.83425000000005,True,12.228031197997002,311488.9,False
MCK,False,0.0033727716215913436,0.004516586672136201,False,1.2893369818112645,False,0.02704464395523307,0.02062670122464064,1.3111473163205352,813.1,726.1248,True,11.9779960689953,862150.75,True
MLM,False,0.0031549539530268318,-0.0009668131242340363,True,0.9119829087343977,False,0.030557738887730498,0.021023971736332043,1.4534712694139955,623.41,566.65725,True,10.01535760814849,397911.45,False
MRVL,False,0.003073709705684565,7.347364419730965e-05,True,0.14424886364091544,False,0.02919865902454838,0.05294941159353359,0.5514444475548099,92.47,73.95677500457764,True,25.032493634662224,25600859.6,True
LFUS,False,0.0025321127565324265,-0.0007857266649521389,True,0.3746323475614217,False,0.05763245715999852,0.029450416386586957,1.9569318274986065,266.69,230.48405000000002,True,15.70865749712398,215342.25,False
MCHP,False,0.002382120787410136,-0.00044372212235625687,True,0.09597631192561738,False,0.02901178203240052,0.04053288732244824,0.715759077353786,67.9,60.463924993896484,True,12.298366351265088,10812994.1,True
LECO,False,0.0023690127130376313,-0.00036658599550715295,True,0.35035631191559724,False,0.03992960025894158,0.024573636116323523,1.624895887199109,247.16,216.38512500000002,True,14.22226920635139,362107.6,False
LEN,False,0.0023675388361221387,-0.0001391378681071955,True,0.19213040869781534,False,0.0239106889944181,0.031139976910511645,0.7678454310718124,120.03,118.58765000000001,True,1.2162733640475931,10397697.95,True
LEN.B,False,0.0023008463325417654,-0.00019056131811307801,True,0.18084841744830918,False,0.020980253878702483,0.028936524759198563,0.7250440076441149,113.44,112.76620000000001,True,0.5975194694864072,39927.95,False
MDY,False,0.002272241697099947,-0.0005729537915914896,True,0.885994819941761,False,0.020979248257146057,0.014850965837172964,1.4126521121362754,615.37,568.08805,True,8.322996760801438,1084501.0,True
MHO,False,0.0019506848834224804,-0.0006347769441909366,True,0.2013345234785408,False,0.04589336105747815,0.0315677936095759,1.4538032535652625,134.66,124.18844999999999,True,8.431983811699073,211713.6,False
LULU,False,0.0019122102684485905,-3.419177408572617e-05,True,0.2771077219010099,False,0.03581707707067476,0.032046145549113156,1.1176719214416089,187.62,228.4568250061035,False,-17.87507333388375,3473622.65,True
LIF,False,0.001829687031636387,-0.0011546100464098694,True,0.11649277864762435,False,0.052654109589041063,0.04235744910719898,1.2430897209079592,70.08,69.79115,True,0.4138776907960384,1054497.1,True
MKSI,False,0.0017644358974427184,0.0007418777324432769,True,0.22884443729056614,False,0.03299976173457227,0.04235013952340292,0.7792125859782921,167.88,105.94059999999999,True,58.46615933834622,849829.1,True
MS,False,0.0017469281908725797,0.0003114997473689792,True,0.25741952468078916,False,0.01980969339491404,0.021361225544458143,0.9273668944548631,179.71,141.7639499633789,True,26.767065989924443,5511722.6,True
MNPR,False,0.0017153745799131047,8.130708937142553e-05,True,0.1261066155489545,False,0.05708258757351065,0.08701887567545082,0.6559793737902133,78.22,50.924775,True,53.59910770347047,162044.5,False
LIVN,False,0.0017103042753795598,0.00012094007026969647,True,0.09337274469922006,False,0.036137995629097794,0.03360355294577904,1.075421866473709,64.06,47.59065,True,34.60627245057593,654568.5,True
LZB,False,0.0016822078559084069,1.0385369284112702e-05,True,0.05695137476404396,False,0.021392829507351035,0.029533609701131957,0.724355394543292,38.77,37.508649999999996,True,3.362824308526191,703105.35,True
MHK,False,0.001663946162492791,-0.0008309894841138145,True,0.16959569206456052,False,0.04588182632050134,0.02708628653252331,1.693913496241342,111.7,114.8276,False,-2.7237354085603127,863684.95,True
MOH,False,0.0015291953194063207,-0.002206276271576368,True,0.21694786286015305,False,0.032082606528781296,0.033869904157316104,0.9472305082342921,160.52,234.9522,False,-31.679720385678444,1841375.05,True
MBX,False,0.001523532017117795,0.00046694175095121925,True,0.050468985498763524,False,0.06261276891047875,0.07768211270316955,0.8060126936779881,28.82,14.149375,True,103.68390829983656,747047.1,True
LQDT,False,0.0014837505170572378,-5.6129062845635994e-05,True,0.0439573303677256,False,0.03334386852085966,0.03391999882500381,0.9830150258224815,31.64,26.734024999999995,True,18.351052637977272,233189.8,False
MPWR,False,0.0014634864840237052,-0.0006826730591645192,True,1.3581849310057215,False,0.026863598292169676,0.039177177959539525,0.6856950829871724,979.02,771.441975,True,26.90779497706228,608314.7,True
LCII,False,0.0014508084722814523,0.0006893288301148306,True,0.16633254803260217,False,0.04747933884297513,0.02837946087648436,1.673017646445751,121.0,95.06490000000002,True,27.28146771310964,282211.55,False
LOW,False,0.0014430320992006656,-0.0004377026676660618,True,0.36236491758086475,False,0.02459382615759548,0.022012557735413968,1.1172634481284631,246.2,235.64164999694825,True,4.480680729908526,3863196.35,True
MSGS,False,0.001443026920993055,-0.00023526057921371567,True,0.3336747684338372,False,0.018200472855422156,0.020182675730346163,0.9017869136180187,224.17,204.27305,True,9.740369569064523,147915.2,False
MLAB,False,0.0014195278762589273,0.00024508582570983214,True,0.11735612168746982,False,0.03972464317291898,0.05067597935232286,0.7838949277474221,79.17,91.28485,False,-13.2714793309076,181328.1,False
KSS,False,0.00138250345020878,7.348505072755065e-05,True,0.035982381948814,False,0.054164198053321955,0.05899831534948711,0.9180634689731496,23.63,12.2695,True,92.59138514201881,6807708.7,True
