ticker,passes_all_filters,rs_slope_10d,rs_slope_50d,velocity_increasing,current_rs_ratio,vcp_active,current_norm_range,avg_range_20d,contraction_ratio,current_price,sma_200,above_200sma,price_vs_sma_pct,avg_volume_20d,liquidity_ok
DJCO,False,0.013618849943105575,-0.0016717458562915594,True,0.6707590102284201,False,0.05486428852404712,0.06558530833836326,0.8365332101664449,483.01,415.58057499999995,True,16.225355335725222,252604.1,False
DDS,False,0.00848741720948621,0.00039974166913964805,True,0.9804943004726436,False,0.04119168502730149,0.04476549726915757,0.9201659210805113,730.73,481.74315,True,51.6845646897107,143515.15,False
CVCO,False,0.008346330736410305,0.0002579676924951334,True,0.8716106469219626,False,0.0520932724016137,0.04099736132591268,1.2706493958841143,597.39,503.1096,True,18.739535083409265,140165.35,False
CVNA,False,0.006855899353066043,-0.002170139327269895,True,0.5480033363086964,False,0.04319284965894752,0.05352767891276823,0.8069255109928652,467.67,310.97860000000003,True,50.3865539300775,3734822.75,True
DASH,False,0.005683216221035326,-0.0029738798843858484,True,0.3281366203370112,False,0.05596913300045398,0.044126625711639514,1.2683755464603927,220.3,224.72019997863768,False,-1.9669793721516227,6736449.45,True
CMI,False,0.0052791546033999675,0.0019810292093189108,True,0.7286907914953394,False,0.05189407660191034,0.02535023440748598,2.047084684415616,524.53,372.46569999999997,True,40.826390188411985,975156.45,True
CLS,False,0.003935885247955377,0.0006745236159456322,True,0.5127902273920133,False,0.07051591736450263,0.05350260599144117,1.31799033070993,351.4100036621094,205.1337752319336,True,71.30772505151293,2145005.75,True
CLH,False,0.003290628153563654,-0.0009840493056917988,True,0.3329870205885366,False,0.02160894509820343,0.026462637935770895,0.8165831823211214,238.79,223.85755,True,6.670514351649071,624490.1,True
CRM,False,0.0031367603539954802,-0.00039881266071125856,True,0.3800113847313751,False,0.025679031037093132,0.029612156861940842,0.8671786778928361,264.2,257.42990011901855,True,2.62988094151122,10553003.2,True
COHR,False,0.0031181551243834775,0.0015153755589100068,True,0.24036055546613208,False,0.04431501645986326,0.07106394050843044,0.6235935714063884,197.45,97.4068,True,102.70658721978339,4755139.65,True
COIN,False,0.0030007965467201345,-0.0038823746423022444,True,0.3933701964823049,False,0.031564215347704365,0.049805587325156005,0.633748481704216,275.09,284.18345009155274,False,-3.1998520985733747,9391648.0,True
DHI,False,0.002987432487377778,-0.0009087549660487301,True,0.2326782657047952,False,0.03435950280157132,0.029975941680779356,1.146235977087009,155.27,142.23225,True,9.166521657359716,3169888.0,True
DAVE,False,0.0028041911966461453,-0.000220083588353437,True,0.31937839301131127,False,0.06577276651937625,0.07144044450587655,0.9206656953816392,196.89,182.591825,True,7.830676428147854,492691.5,False
COF,False,0.0027568804194880153,-3.3849569042446127e-06,True,0.336420236337766,False,0.039241251682368826,0.02439986155850124,1.6082571447499319,237.76,204.2673,True,16.396505950781147,3852809.9,True
CPAY,False,0.0026746608453314096,-0.0006042908900139701,True,0.4328421545530371,False,0.03962191481849994,0.025563733069437093,1.5499267931986902,311.57,316.17005,False,-1.4549290800947134,593192.3,True
DPST,False,0.0024557831765440177,-0.0006983933327500979,True,0.13574971831604207,False,0.10992517804020555,0.05943842460498676,1.8493958877736314,110.93,88.49770000000001,True,25.347890397151552,668233.9,True
DLTR,False,0.002363598218909156,0.0006256608427263519,True,0.1785646604230153,False,0.04000241468126204,0.04267654785747828,0.9373395152497639,124.24,95.77360000305175,True,29.722595784267458,4342457.65,True
CURE,False,0.002195984500020275,0.0009795635261468497,True,0.1727710384992464,False,0.04167455957567726,0.038194830384935874,1.091104716415073,105.58,87.936056,True,20.064515970559338,87709.05,False
CRL,False,0.0021601133240669334,0.00035352752753998264,True,0.26067106630181885,False,0.045984090325891756,0.033413279264704034,1.37622200926764,194.85,156.27280000000002,True,24.685805847210762,943821.55,True
